# Wavelength/micron    Sv_model_1   Sv_model_2  ...
1.199416e+01 6.845028e+20 2.999912e+19 7.075792e+20 
1.210515e+01 6.622648e+20 2.948244e+19 6.855112e+20 
1.221715e+01 6.330915e+20 2.897372e+19 6.561884e+20 
1.233020e+01 6.555829e+20 2.847307e+19 6.782394e+20 
1.244429e+01 7.586639e+20 2.798084e+19 7.800392e+20 
1.255943e+01 8.957737e+20 2.749707e+19 9.163417e+20 
1.267564e+01 9.520602e+20 2.702161e+19 9.681016e+20 
1.279293e+01 7.769136e+20 2.655495e+19 7.975256e+20 
1.291130e+01 6.297705e+20 2.609547e+19 6.514461e+20 
1.303077e+01 5.513990e+20 2.564266e+19 5.731184e+20 
1.315134e+01 5.215467e+20 2.519643e+19 5.432566e+20 
1.327303e+01 5.324357e+20 2.475657e+19 5.536732e+20 
1.339584e+01 5.664493e+20 2.432290e+19 5.869215e+20 
1.351979e+01 5.729475e+20 2.389543e+19 5.926871e+20 
1.364489e+01 5.281094e+20 2.347465e+19 5.484238e+20 
1.377114e+01 4.843072e+20 2.306038e+19 5.045717e+20 
1.389857e+01 4.625797e+20 2.265233e+19 4.825865e+20 
1.402717e+01 4.686481e+20 2.225025e+19 4.884937e+20 
1.415696e+01 4.896710e+20 2.185392e+19 5.087905e+20 
1.428795e+01 4.772536e+20 2.146328e+19 4.960176e+20 
1.442016e+01 4.510035e+20 2.107800e+19 4.696365e+20 
1.455359e+01 4.420987e+20 2.069779e+19 4.603548e+20 
1.468825e+01 4.420699e+20 2.032272e+19 4.599121e+20 
1.482416e+01 4.468366e+20 1.995411e+19 4.641620e+20 
1.496132e+01 4.533664e+20 1.959210e+19 4.702245e+20 
1.509976e+01 4.619114e+20 1.923661e+19 4.782977e+20 
1.523947e+01 4.718583e+20 1.888749e+19 4.877644e+20 
1.538048e+01 4.832985e+20 1.854465e+19 4.987166e+20 
1.552280e+01 4.970572e+20 1.820798e+19 5.119788e+20 
1.566643e+01 5.136931e+20 1.787735e+19 5.281128e+20 
1.581139e+01 5.375838e+20 1.755266e+19 5.514091e+20 
1.595769e+01 5.625321e+20 1.723382e+19 5.757963e+20 
1.610534e+01 5.899779e+20 1.692070e+19 6.032443e+20 
1.625436e+01 6.552647e+20 1.661317e+19 6.700711e+20 
1.640476e+01 8.310733e+20 1.631102e+19 8.394378e+20 
1.655656e+01 8.204583e+20 1.601462e+19 8.295134e+20 
1.670975e+01 7.762129e+20 1.572360e+19 7.862735e+20 
1.686437e+01 8.132723e+20 1.543776e+19 8.219877e+20 
1.702041e+01 8.490274e+20 1.515713e+19 8.570273e+20 
1.717790e+01 8.590052e+20 1.488165e+19 8.666278e+20 
1.733684e+01 8.706920e+20 1.461140e+19 8.761796e+20 
1.749726e+01 8.099595e+20 1.434668e+19 8.179143e+20 
1.765916e+01 7.652225e+20 1.408731e+19 7.725279e+20 
1.782256e+01 7.590900e+20 1.383325e+19 7.657674e+20 
1.798747e+01 7.376859e+20 1.358453e+19 7.446179e+20 
1.815390e+01 7.148472e+20 1.334108e+19 7.217231e+20 
1.832188e+01 7.079769e+20 1.310286e+19 7.146926e+20 
1.849141e+01 7.069218e+20 1.286983e+19 7.134608e+20 
1.866251e+01 7.085287e+20 1.264195e+19 7.149029e+20 
1.883519e+01 7.114508e+20 1.241849e+19 7.176350e+20 
1.900947e+01 7.150678e+20 1.219907e+19 7.210563e+20 
1.918536e+01 7.174463e+20 1.198362e+19 7.233340e+20 
1.936288e+01 7.198742e+20 1.177204e+19 7.256241e+20 
1.954204e+01 7.228411e+20 1.156425e+19 7.284366e+20 
1.972287e+01 7.257354e+20 1.136018e+19 7.312065e+20 
1.990536e+01 7.293029e+20 1.115974e+19 7.346297e+20 
2.008954e+01 7.339838e+20 1.096285e+19 7.391780e+20 
2.027543e+01 7.392029e+20 1.076947e+19 7.442464e+20 
2.046303e+01 7.443775e+20 1.057957e+19 7.492916e+20 
2.065238e+01 7.499726e+20 1.039307e+19 7.547480e+20 
2.084347e+01 7.558586e+20 1.020994e+19 7.605015e+20 
2.103633e+01 7.628079e+20 1.003008e+19 7.673194e+20 
2.123098e+01 7.693269e+20 9.853437e+18 7.737042e+20 
2.142743e+01 7.761451e+20 9.679951e+18 7.804165e+20 
2.162569e+01 7.839143e+20 9.509560e+18 7.880547e+20 
2.182579e+01 7.916717e+20 9.342198e+18 7.956968e+20 
2.202774e+01 7.993785e+20 9.177778e+18 8.032908e+20 
2.223156e+01 8.075117e+20 9.016180e+18 8.112907e+20 
2.243727e+01 8.160651e+20 8.857365e+18 8.197429e+20 
2.264488e+01 8.257354e+20 8.701290e+18 8.292890e+20 
2.285441e+01 8.353828e+20 8.547921e+18 8.388057e+20 
2.306588e+01 8.452468e+20 8.397216e+18 8.485451e+20 
2.327930e+01 8.555856e+20 8.249143e+18 8.587553e+20 
2.349471e+01 8.668421e+20 8.103663e+18 8.698669e+20 
2.371210e+01 8.783154e+20 7.960743e+18 8.812125e+20 
2.393150e+01 8.907163e+20 7.820348e+18 8.934849e+20 
2.415294e+01 9.030830e+20 7.682430e+18 9.057319e+20 
2.437642e+01 9.156771e+20 7.546942e+18 9.182109e+20 
2.460198e+01 9.293575e+20 7.413838e+18 9.317589e+20 
2.482962e+01 9.436227e+20 7.283074e+18 9.458928e+20 
2.505936e+01 9.579996e+20 7.154605e+18 9.602328e+20 
2.529123e+01 9.732150e+20 7.028391e+18 9.752084e+20 
2.552525e+01 9.893553e+20 6.904394e+18 9.912199e+20 
2.576143e+01 1.006424e+21 6.782574e+18 1.008180e+21 
2.599980e+01 1.024434e+21 6.662893e+18 1.026060e+21 
2.624037e+01 1.043398e+21 6.545315e+18 1.044886e+21 
2.648317e+01 1.063330e+21 6.429801e+18 1.064686e+21 
2.672822e+01 1.084241e+21 6.316316e+18 1.085455e+21 
2.697553e+01 1.106145e+21 6.204825e+18 1.107227e+21 
2.722513e+01 1.129056e+21 6.095292e+18 1.129988e+21 
2.747704e+01 1.152988e+21 5.987682e+18 1.153791e+21 
2.773129e+01 1.177955e+21 5.881963e+18 1.178629e+21 
2.798788e+01 1.203973e+21 5.778100e+18 1.204476e+21 
2.824685e+01 1.231067e+21 5.676062e+18 1.231460e+21 
2.850821e+01 1.259715e+21 5.575815e+18 1.259921e+21 
2.877200e+01 1.290197e+21 5.477328e+18 1.290253e+21 
2.903822e+01 1.322591e+21 5.380570e+18 1.322507e+21 
2.930691e+01 1.356997e+21 5.285510e+18 1.356754e+21 
2.957808e+01 1.393519e+21 5.192118e+18 1.393112e+21 
2.985176e+01 1.432268e+21 5.100365e+18 1.431694e+21 
3.012798e+01 1.473366e+21 5.010223e+18 1.472619e+21 
3.040675e+01 1.516941e+21 4.921662e+18 1.516021e+21 
3.068810e+01 1.563133e+21 4.834655e+18 1.562044e+21 
3.097205e+01 1.612090e+21 4.749174e+18 1.610797e+21 
3.125863e+01 1.663972e+21 4.665193e+18 1.662388e+21 
3.154787e+01 1.718958e+21 4.582685e+18 1.717338e+21 
3.183978e+01 1.777172e+21 4.501623e+18 1.775325e+21 
3.213439e+01 1.838083e+21 4.421982e+18 1.836006e+21 
3.243172e+01 1.901478e+21 4.343736e+18 1.899188e+21 
3.273181e+01 1.967527e+21 4.266861e+18 1.965006e+21 
3.303467e+01 2.036388e+21 4.191333e+18 2.033649e+21 
3.334034e+01 2.108234e+21 4.117128e+18 2.105276e+21 
3.364883e+01 2.183250e+21 4.044223e+18 2.180066e+21 
3.396018e+01 2.261636e+21 3.972596e+18 2.258227e+21 
3.427441e+01 2.343608e+21 3.902225e+18 2.339963e+21 
3.459155e+01 2.429393e+21 3.833087e+18 2.425517e+21 
3.491162e+01 2.519239e+21 3.765161e+18 2.515117e+21 
3.523465e+01 2.613413e+21 3.698426e+18 2.609052e+21 
3.556068e+01 2.712195e+21 3.632861e+18 2.707584e+21 
3.588971e+01 2.815904e+21 3.568445e+18 2.811032e+21 
3.622180e+01 2.924422e+21 3.505159e+18 2.919307e+21 
3.655695e+01 3.037714e+21 3.442982e+18 3.032316e+21 
3.689521e+01 3.155895e+21 3.381895e+18 3.150249e+21 
3.723660e+01 3.279070e+21 3.321878e+18 3.273153e+21 
3.758114e+01 3.407329e+21 3.262914e+18 3.401132e+21 
3.792888e+01 3.540748e+21 3.204983e+18 3.534275e+21 
3.827983e+01 3.679400e+21 3.148066e+18 3.672637e+21 
3.863403e+01 3.823353e+21 3.092147e+18 3.816319e+21 
3.899151e+01 3.972636e+21 3.037207e+18 3.965285e+21 
3.935229e+01 4.127274e+21 2.983230e+18 4.119692e+21 
3.971641e+01 4.287281e+21 2.930198e+18 4.279333e+21 
4.008390e+01 4.452644e+21 2.878089e+18 4.444481e+21 
4.045479e+01 4.623303e+21 2.826736e+18 4.614764e+21 
4.082912e+01 4.799108e+21 2.776077e+18 4.790379e+21 
4.120691e+01 4.980089e+21 2.726117e+18 4.971079e+21 
4.158819e+01 5.166412e+21 2.676862e+18 5.157060e+21 
4.197300e+01 5.358239e+21 2.628316e+18 5.348622e+21 
4.236137e+01 5.555740e+21 2.580482e+18 5.545845e+21 
4.275334e+01 5.759096e+21 2.533364e+18 5.748912e+21 
4.314893e+01 5.968503e+21 2.486964e+18 5.958065e+21 
4.354818e+01 6.184165e+21 2.441283e+18 6.173425e+21 
4.395113e+01 6.406295e+21 2.396322e+18 6.395336e+21 
4.435780e+01 6.635119e+21 2.352082e+18 6.623812e+21 
4.476824e+01 6.870877e+21 2.308562e+18 6.859265e+21 
4.518247e+01 7.113808e+21 2.265761e+18 7.102024e+21 
4.560054e+01 7.364124e+21 2.223677e+18 7.351791e+21 
4.602248e+01 7.619306e+21 2.182309e+18 7.607161e+21 
4.644832e+01 7.877986e+21 2.141653e+18 7.865497e+21 
4.687810e+01 8.140288e+21 2.101708e+18 8.127403e+21 
4.731186e+01 8.406242e+21 2.062469e+18 8.393156e+21 
4.774963e+01 8.675945e+21 2.023932e+18 8.662619e+21 
4.819145e+01 8.949514e+21 1.986094e+18 8.935950e+21 
4.863736e+01 9.227075e+21 1.948950e+18 9.213320e+21 
4.908740e+01 9.508782e+21 1.912495e+18 9.494765e+21 
4.954160e+01 9.794847e+21 1.876723e+18 9.780699e+21 
5.000000e+01 1.008549e+22 1.841629e+18 1.007105e+22 
5.046264e+01 1.038096e+22 1.807207e+18 1.036634e+22 
5.092957e+01 1.068155e+22 1.773451e+18 1.066680e+22 
5.140081e+01 1.098744e+22 1.740354e+18 1.097236e+22 
5.187642e+01 1.129675e+22 1.707909e+18 1.128175e+22 
5.235643e+01 1.160791e+22 1.676109e+18 1.159268e+22 
5.284088e+01 1.192087e+22 1.644947e+18 1.190543e+22 
5.332981e+01 1.223543e+22 1.614416e+18 1.221987e+22 
5.382326e+01 1.255139e+22 1.584509e+18 1.253569e+22 
5.432128e+01 1.286857e+22 1.555217e+18 1.285275e+22 
5.482391e+01 1.318678e+22 1.526534e+18 1.317086e+22 
5.533119e+01 1.350586e+22 1.498450e+18 1.348983e+22 
5.584316e+01 1.382564e+22 1.470959e+18 1.380953e+22 
5.635987e+01 1.414593e+22 1.444051e+18 1.412973e+22 
5.688136e+01 1.446660e+22 1.417720e+18 1.445037e+22 
5.740768e+01 1.478749e+22 1.391957e+18 1.477116e+22 
5.793887e+01 1.510846e+22 1.366753e+18 1.509211e+22 
5.847497e+01 1.542908e+22 1.342101e+18 1.541268e+22 
5.901603e+01 1.574891e+22 1.317991e+18 1.573247e+22 
5.956210e+01 1.606756e+22 1.294416e+18 1.605113e+22 
6.011322e+01 1.638465e+22 1.271368e+18 1.636820e+22 
6.066944e+01 1.669978e+22 1.248822e+18 1.668334e+22 
6.123081e+01 1.701255e+22 1.226759e+18 1.699612e+22 
6.179737e+01 1.732255e+22 1.205161e+18 1.730614e+22 
6.236918e+01 1.762936e+22 1.184014e+18 1.761299e+22 
6.294627e+01 1.793256e+22 1.163303e+18 1.791621e+22 
6.352871e+01 1.823173e+22 1.143013e+18 1.821547e+22 
6.411653e+01 1.852643e+22 1.123131e+18 1.851028e+22 
6.470979e+01 1.881624e+22 1.103643e+18 1.880002e+22 
6.530854e+01 1.910079e+22 1.084538e+18 1.908477e+22 
6.591284e+01 1.938098e+22 1.065801e+18 1.936488e+22 
6.652272e+01 1.965725e+22 1.047423e+18 1.964130e+22 
6.713825e+01 1.992907e+22 1.029391e+18 1.991332e+22 
6.775947e+01 2.019599e+22 1.011695e+18 2.018029e+22 
6.838644e+01 2.045753e+22 9.943237e+17 2.044196e+22 
6.901921e+01 2.071322e+22 9.772678e+17 2.069776e+22 
6.965784e+01 2.096256e+22 9.605175e+17 2.094722e+22 
7.030238e+01 2.120505e+22 9.440634e+17 2.118987e+22 
7.095288e+01 2.144022e+22 9.278967e+17 2.142514e+22 
7.160939e+01 2.166758e+22 9.120086e+17 2.165272e+22 
7.227199e+01 2.188661e+22 8.963911e+17 2.187196e+22 
7.294071e+01 2.209690e+22 8.810360e+17 2.208224e+22 
7.361563e+01 2.229782e+22 8.659359e+17 2.228347e+22 
7.429678e+01 2.249147e+22 8.510833e+17 2.247704e+22 
7.498424e+01 2.267875e+22 8.364712e+17 2.266461e+22 
7.567806e+01 2.285918e+22 8.220928e+17 2.284533e+22 
7.637830e+01 2.303235e+22 8.079416e+17 2.301861e+22 
7.708502e+01 2.319784e+22 7.940114e+17 2.318431e+22 
7.779828e+01 2.335522e+22 7.802962e+17 2.334186e+22 
7.851814e+01 2.350408e+22 7.667901e+17 2.349091e+22 
7.924466e+01 2.364400e+22 7.534878e+17 2.363104e+22 
7.997790e+01 2.377455e+22 7.403837e+17 2.376174e+22 
8.071793e+01 2.389533e+22 7.274477e+17 2.388281e+22 
8.146480e+01 2.400595e+22 7.146553e+17 2.399369e+22 
8.221859e+01 2.410599e+22 7.020151e+17 2.409373e+22 
8.297935e+01 2.419522e+22 6.895347e+17 2.418333e+22 
8.374714e+01 2.427636e+22 6.772214e+17 2.426438e+22 
8.452205e+01 2.435101e+22 6.650819e+17 2.433936e+22 
8.530412e+01 2.441855e+22 6.531222e+17 2.440729e+22 
8.609343e+01 2.447846e+22 6.413478e+17 2.446727e+22 
8.689004e+01 2.453026e+22 6.297637e+17 2.451935e+22 
8.769403e+01 2.457345e+22 6.183743e+17 2.456270e+22 
8.850545e+01 2.460750e+22 6.071837e+17 2.459697e+22 
8.932438e+01 2.463192e+22 5.961952e+17 2.462161e+22 
9.015089e+01 2.464623e+22 5.854121e+17 2.463607e+22 
9.098504e+01 2.464998e+22 5.748369e+17 2.464017e+22 
9.182692e+01 2.464268e+22 5.644720e+17 2.463316e+22 
9.267658e+01 2.462402e+22 5.543191e+17 2.461439e+22 
9.353411e+01 2.459325e+22 5.443798e+17 2.458400e+22 
9.439957e+01 2.455531e+22 5.346553e+17 2.454593e+22 
9.527304e+01 2.451267e+22 5.251465e+17 2.450370e+22 
9.615459e+01 2.446473e+22 5.158539e+17 2.445618e+22 
9.704429e+01 2.441110e+22 5.067778e+17 2.440258e+22 
9.794223e+01 2.435131e+22 4.979183e+17 2.434306e+22 
9.884848e+01 2.428489e+22 4.892752e+17 2.427678e+22 
9.976312e+01 2.421146e+22 4.808482e+17 2.420357e+22 
1.006862e+02 2.413059e+22 4.726807e+17 2.412289e+22 
1.016179e+02 2.404184e+22 4.648698e+17 2.403430e+22 
1.025581e+02 2.394485e+22 4.573958e+17 2.393760e+22 
1.035071e+02 2.383924e+22 4.502350e+17 2.383220e+22 
1.044648e+02 2.372465e+22 4.433647e+17 2.371766e+22 
1.054314e+02 2.360083e+22 4.367639e+17 2.359411e+22 
1.064070e+02 2.347129e+22 4.304125e+17 2.346443e+22 
1.073915e+02 2.333867e+22 4.242913e+17 2.333230e+22 
1.083852e+02 2.320318e+22 4.183823e+17 2.319694e+22 
1.093881e+02 2.306511e+22 4.126684e+17 2.305908e+22 
1.104002e+02 2.292473e+22 4.071334e+17 2.291881e+22 
1.114218e+02 2.278229e+22 4.017616e+17 2.277656e+22 
1.124527e+02 2.263806e+22 3.965383e+17 2.263247e+22 
1.134932e+02 2.249229e+22 3.914494e+17 2.248687e+22 
1.145434e+02 2.234523e+22 3.864814e+17 2.233997e+22 
1.156032e+02 2.219711e+22 3.816216e+17 2.219197e+22 
1.166729e+02 2.204819e+22 3.768577e+17 2.204322e+22 
1.177525e+02 2.189868e+22 3.721780e+17 2.189382e+22 
1.188420e+02 2.174883e+22 3.675713e+17 2.174405e+22 
1.199416e+02 2.159759e+22 3.630269e+17 2.159319e+22 
1.210515e+02 2.144413e+22 3.585479e+17 2.143970e+22 
1.221715e+02 2.128844e+22 3.541474e+17 2.128415e+22 
1.233020e+02 2.113043e+22 3.498260e+17 2.112625e+22 
1.244429e+02 2.097004e+22 3.455843e+17 2.096602e+22 
1.255943e+02 2.080722e+22 3.414229e+17 2.080329e+22 
1.267564e+02 2.064190e+22 3.373423e+17 2.063811e+22 
1.279293e+02 2.047405e+22 3.333427e+17 2.047037e+22 
1.291130e+02 2.030362e+22 3.294246e+17 2.030006e+22 
1.303077e+02 2.013058e+22 3.255883e+17 2.012710e+22 
1.315134e+02 1.995488e+22 3.218339e+17 1.995145e+22 
1.327303e+02 1.977653e+22 3.181617e+17 1.977321e+22 
1.339584e+02 1.959522e+22 3.145718e+17 1.959170e+22 
1.351979e+02 1.940650e+22 3.110644e+17 1.940415e+22 
1.364489e+02 1.920666e+22 3.076394e+17 1.920372e+22 
1.377114e+02 1.899629e+22 3.042969e+17 1.899338e+22 
1.389857e+02 1.877569e+22 3.010370e+17 1.877297e+22 
1.402717e+02 1.854521e+22 2.978592e+17 1.854262e+22 
1.415696e+02 1.830523e+22 2.947539e+17 1.830273e+22 
1.428795e+02 1.805613e+22 2.917158e+17 1.805373e+22 
1.442016e+02 1.779831e+22 2.887442e+17 1.779600e+22 
1.455359e+02 1.753219e+22 2.858383e+17 1.752997e+22 
1.468825e+02 1.725819e+22 2.829974e+17 1.725612e+22 
1.482416e+02 1.697677e+22 2.802208e+17 1.697488e+22 
1.496132e+02 1.668851e+22 2.775077e+17 1.668649e+22 
1.509976e+02 1.639350e+22 2.748576e+17 1.639166e+22 
1.523947e+02 1.609723e+22 2.722696e+17 1.609517e+22 
1.538048e+02 1.580303e+22 2.697432e+17 1.580137e+22 
1.552280e+02 1.551082e+22 2.672776e+17 1.550903e+22 
1.566643e+02 1.522068e+22 2.648723e+17 1.521885e+22 
1.581139e+02 1.493267e+22 2.625266e+17 1.493094e+22 
1.595769e+02 1.464683e+22 2.602398e+17 1.464516e+22 
1.610534e+02 1.436322e+22 0.000000e+00 1.436161e+22 
1.625436e+02 1.408189e+22 0.000000e+00 1.408033e+22 
1.640476e+02 1.380287e+22 0.000000e+00 1.380138e+22 
1.655656e+02 1.352622e+22 0.000000e+00 1.352481e+22 
1.670975e+02 1.325199e+22 0.000000e+00 1.325066e+22 
1.686437e+02 1.298023e+22 0.000000e+00 1.297882e+22 
1.702041e+02 1.271094e+22 0.000000e+00 1.270963e+22 
1.717790e+02 1.244605e+22 0.000000e+00 1.244479e+22 
1.733684e+02 1.218652e+22 0.000000e+00 1.218532e+22 
1.749726e+02 1.193213e+22 0.000000e+00 1.193102e+22 
1.765916e+02 1.168265e+22 0.000000e+00 1.168154e+22 
1.782256e+02 1.143786e+22 0.000000e+00 1.143682e+22 
1.798747e+02 1.119756e+22 0.000000e+00 1.119653e+22 
1.815390e+02 1.096154e+22 0.000000e+00 1.096057e+22 
1.832188e+02 1.072962e+22 0.000000e+00 1.072867e+22 
1.849141e+02 1.050163e+22 0.000000e+00 1.050072e+22 
1.866251e+02 1.027740e+22 0.000000e+00 1.027653e+22 
1.883519e+02 1.005678e+22 0.000000e+00 1.005594e+22 
1.900947e+02 9.839650e+21 0.000000e+00 9.838866e+21 
1.918536e+02 9.625833e+21 0.000000e+00 9.625060e+21 
1.936288e+02 9.415722e+21 0.000000e+00 9.414936e+21 
1.954204e+02 9.209555e+21 0.000000e+00 9.208829e+21 
1.972287e+02 9.007202e+21 0.000000e+00 9.006523e+21 
1.990536e+02 8.808559e+21 0.000000e+00 8.807884e+21 
2.008954e+02 8.613519e+21 0.000000e+00 8.612883e+21 
2.027543e+02 8.421982e+21 0.000000e+00 8.421358e+21 
2.046303e+02 8.233857e+21 0.000000e+00 8.233268e+21 
2.065238e+02 8.049053e+21 0.000000e+00 8.048479e+21 
2.084347e+02 7.867482e+21 0.000000e+00 7.866935e+21 
2.103633e+02 7.689065e+21 0.000000e+00 7.688537e+21 
2.123098e+02 7.513726e+21 0.000000e+00 7.513217e+21 
2.142743e+02 7.341391e+21 0.000000e+00 7.340910e+21 
2.162569e+02 7.171990e+21 0.000000e+00 7.171520e+21 
2.182579e+02 7.005458e+21 0.000000e+00 7.005014e+21 
2.202774e+02 6.841777e+21 0.000000e+00 6.841349e+21 
2.223156e+02 6.680950e+21 0.000000e+00 6.680532e+21 
2.243727e+02 6.522974e+21 0.000000e+00 6.522580e+21 
2.264488e+02 6.367844e+21 0.000000e+00 6.367461e+21 
2.285441e+02 6.215554e+21 0.000000e+00 6.215192e+21 
2.306588e+02 6.066096e+21 0.000000e+00 6.065743e+21 
2.327930e+02 5.919457e+21 0.000000e+00 5.919122e+21 
2.349471e+02 5.775623e+21 0.000000e+00 5.775300e+21 
2.371210e+02 5.634581e+21 0.000000e+00 5.634272e+21 
2.393150e+02 5.496312e+21 0.000000e+00 5.496017e+21 
2.415294e+02 5.360800e+21 0.000000e+00 5.360518e+21 
2.437642e+02 5.228017e+21 0.000000e+00 5.227748e+21 
2.460198e+02 5.098027e+21 0.000000e+00 5.097757e+21 
2.482962e+02 4.970841e+21 0.000000e+00 4.970591e+21 
2.505936e+02 4.846394e+21 0.000000e+00 4.846159e+21 
2.529123e+02 4.724625e+21 0.000000e+00 4.724394e+21 
2.552525e+02 4.605474e+21 0.000000e+00 4.605257e+21 
2.576143e+02 4.488885e+21 0.000000e+00 4.488673e+21 
2.599980e+02 4.374801e+21 0.000000e+00 4.374602e+21 
2.624037e+02 4.263170e+21 0.000000e+00 4.262977e+21 
2.648317e+02 4.153938e+21 0.000000e+00 4.153754e+21 
2.672822e+02 4.047054e+21 0.000000e+00 4.046878e+21 
2.697553e+02 3.942471e+21 0.000000e+00 3.942302e+21 
2.722513e+02 3.840140e+21 0.000000e+00 3.839985e+21 
2.747704e+02 3.740014e+21 0.000000e+00 3.739861e+21 
2.773129e+02 3.642142e+21 0.000000e+00 3.641985e+21 
2.798788e+02 3.546550e+21 0.000000e+00 3.546410e+21 
2.824685e+02 3.453184e+21 0.000000e+00 3.453051e+21 
2.850821e+02 3.361989e+21 0.000000e+00 3.361859e+21 
2.877200e+02 3.272917e+21 0.000000e+00 3.272794e+21 
2.903822e+02 3.185917e+21 0.000000e+00 3.185798e+21 
2.930691e+02 3.100941e+21 0.000000e+00 3.100829e+21 
2.957808e+02 3.017943e+21 0.000000e+00 3.017835e+21 
2.985176e+02 2.936879e+21 0.000000e+00 2.936776e+21 
3.012798e+02 2.857703e+21 0.000000e+00 2.857604e+21 
3.040675e+02 2.780373e+21 0.000000e+00 2.780279e+21 
3.068810e+02 2.704850e+21 0.000000e+00 2.704765e+21 
3.097205e+02 2.631089e+21 0.000000e+00 2.631004e+21 
3.125863e+02 2.559111e+21 0.000000e+00 2.559023e+21 
3.154787e+02 2.488923e+21 0.000000e+00 2.488845e+21 
3.183978e+02 2.420478e+21 0.000000e+00 2.420405e+21 
3.213439e+02 2.353735e+21 0.000000e+00 2.353664e+21 
3.243172e+02 2.288653e+21 0.000000e+00 2.288586e+21 
3.273181e+02 2.225191e+21 0.000000e+00 2.225126e+21 
3.303467e+02 2.163311e+21 0.000000e+00 2.163249e+21 
3.334034e+02 2.102974e+21 0.000000e+00 2.102914e+21 
3.364883e+02 2.044143e+21 0.000000e+00 2.044086e+21 
3.396018e+02 1.986782e+21 0.000000e+00 1.986728e+21 
3.427441e+02 1.930856e+21 0.000000e+00 1.930805e+21 
3.459155e+02 1.876332e+21 0.000000e+00 1.876286e+21 
3.491162e+02 1.823175e+21 0.000000e+00 1.823129e+21 
3.523465e+02 1.771390e+21 0.000000e+00 1.771342e+21 
3.556068e+02 1.720972e+21 0.000000e+00 1.720929e+21 
3.588971e+02 1.671883e+21 0.000000e+00 1.671844e+21 
3.622180e+02 1.624087e+21 0.000000e+00 1.624048e+21 
3.655695e+02 1.577550e+21 0.000000e+00 1.577513e+21 
3.689521e+02 1.532236e+21 0.000000e+00 1.532201e+21 
3.723660e+02 1.488114e+21 0.000000e+00 1.488081e+21 
3.758114e+02 1.445151e+21 0.000000e+00 1.445119e+21 
3.792888e+02 1.403317e+21 0.000000e+00 1.403287e+21 
3.827983e+02 1.362581e+21 0.000000e+00 1.362552e+21 
3.863403e+02 1.322916e+21 0.000000e+00 1.322888e+21 
3.899151e+02 1.284292e+21 0.000000e+00 1.284268e+21 
3.935229e+02 1.246682e+21 0.000000e+00 1.246657e+21 
3.971641e+02 1.210085e+21 0.000000e+00 1.210059e+21 
4.008390e+02 1.174497e+21 0.000000e+00 1.174474e+21 
4.045479e+02 1.139889e+21 0.000000e+00 1.139867e+21 
4.082912e+02 1.106235e+21 0.000000e+00 1.106214e+21 
4.120691e+02 1.073510e+21 0.000000e+00 1.073491e+21 
4.158819e+02 1.041689e+21 0.000000e+00 1.041670e+21 
4.197300e+02 1.010748e+21 0.000000e+00 1.010730e+21 
4.236137e+02 9.806634e+20 0.000000e+00 9.806462e+20 
4.275334e+02 9.514118e+20 0.000000e+00 9.513956e+20 
4.314893e+02 9.229713e+20 0.000000e+00 9.229555e+20 
4.354818e+02 8.953202e+20 0.000000e+00 8.953053e+20 
4.395113e+02 8.684376e+20 0.000000e+00 8.684248e+20 
4.435780e+02 8.423026e+20 0.000000e+00 8.422892e+20 
4.476824e+02 8.169081e+20 0.000000e+00 8.168941e+20 
4.518247e+02 7.922442e+20 0.000000e+00 7.922321e+20 
4.560054e+02 7.682895e+20 0.000000e+00 7.682782e+20 
4.602248e+02 7.450230e+20 0.000000e+00 7.450117e+20 
4.644832e+02 7.224246e+20 0.000000e+00 7.224143e+20 
4.687810e+02 7.004750e+20 0.000000e+00 7.004648e+20 
4.731186e+02 6.791552e+20 0.000000e+00 6.791459e+20 
4.774963e+02 6.584469e+20 0.000000e+00 6.584376e+20 
4.819145e+02 6.383325e+20 0.000000e+00 6.383240e+20 
4.863736e+02 6.187950e+20 0.000000e+00 6.187865e+20 
4.908740e+02 5.998175e+20 0.000000e+00 5.998097e+20 
4.954160e+02 5.813844e+20 0.000000e+00 5.813778e+20 
5.000000e+02 5.634796e+20 0.000000e+00 5.634726e+20 
5.046264e+02 5.460948e+20 0.000000e+00 5.460875e+20 
5.092957e+02 5.292216e+20 0.000000e+00 5.292153e+20 
5.140081e+02 5.128451e+20 0.000000e+00 5.128391e+20 
5.187642e+02 4.969512e+20 0.000000e+00 4.969454e+20 
5.235643e+02 4.815261e+20 0.000000e+00 4.815206e+20 
5.284088e+02 4.665563e+20 0.000000e+00 4.665510e+20 
5.332981e+02 4.520289e+20 0.000000e+00 4.520239e+20 
5.382326e+02 4.379312e+20 0.000000e+00 4.379264e+20 
5.432128e+02 4.242509e+20 0.000000e+00 4.242464e+20 
5.482391e+02 4.109762e+20 0.000000e+00 4.109718e+20 
5.533119e+02 3.980953e+20 0.000000e+00 3.980912e+20 
5.584316e+02 3.855971e+20 0.000000e+00 3.855937e+20 
5.635987e+02 3.734705e+20 0.000000e+00 3.734667e+20 
5.688136e+02 3.617088e+20 0.000000e+00 3.617049e+20 
5.740768e+02 3.503047e+20 0.000000e+00 3.503014e+20 
5.793887e+02 3.392471e+20 0.000000e+00 3.392440e+20 
5.847497e+02 3.285250e+20 0.000000e+00 3.285219e+20 
